query-id,corpus-id,score
MI3_240808_TY2_0554_4_V02-4_1,MI2_240808_TY2_0554_4,1
MI3_240808_TY2_0568_1_V01_1,MI2_240808_TY2_0568_1,1
MI3_240808_TY2_0576_2_V01_1,MI2_240808_TY2_0576_2,1
MI3_240808_TY2_0597_2_V02-4_3,MI2_240808_TY2_0597_2,1
MI3_240809_TY2_0092_1_V02-1_1,MI2_240809_TY2_0092_1,1
MI3_240809_TY2_0094_2_V01_1,MI2_240809_TY2_0094_2,1
MI3_240809_TY2_0094_3_V01_1,MI2_240809_TY2_0094_3,1
MI3_240809_TY2_0115_1_V01_1,MI2_240809_TY2_0115_1,1
MI3_240809_TY2_0115_1_V01_2,MI2_240809_TY2_0115_1,1
MI3_240809_TY2_0133_1_V02-1_1,MI2_240809_TY2_0133_1,1
MI3_240809_TY2_0183_1_V01_1,MI2_240809_TY2_0183_1,1
MI3_240809_TY2_0191_1_V02-4_1,MI2_240809_TY2_0191_1,1
MI3_240809_TY2_0333_1_V02-8_2,MI2_240809_TY2_0333_1,1
MI3_240809_TY2_0364_1_V02-8_1,MI2_240809_TY2_0364_1,1
MI3_240809_TY2_0385_1_V02-8_1,MI2_240809_TY2_0385_1,1
MI3_240809_TY2_0387_1_V01_1,MI2_240809_TY2_0387_1,1
MI3_240809_TY2_0392_1_V01_1,MI2_240809_TY2_0392_1,1
MI3_240809_TY2_0417_1_V02-4_1,MI2_240809_TY2_0417_1,1
MI3_240809_TY2_0468_1_V02-4_1,MI2_240809_TY2_0468_1,1
MI3_240809_TY2_0499_1_V02-4_1,MI2_240809_TY2_0499_1,1
MI3_240809_TY2_0556_1_V01_1,MI2_240809_TY2_0556_1,1
MI3_240809_TY2_0573_1_V02-4_1,MI2_240809_TY2_0573_1,1
MI3_240809_TY2_0576_1_V01_1,MI2_240809_TY2_0576_1,1
MI3_240809_TY2_0593_1_V01_1,MI2_240809_TY2_0593_1,1
MI3_240809_TY2_0608_1_V01_2,MI2_240809_TY2_0608_1,1
MI3_240809_TY2_0856_1_V01_1,MI2_240809_TY2_0856_1,1
MI3_240809_TY2_0930_1_V02-4_3,MI2_240809_TY2_0930_1,1
MI3_240809_TY2_0938_1_V02-4_1,MI2_240809_TY2_0938_1,1
MI3_240809_TY2_0939_1_V02-4_1,MI2_240809_TY2_0939_1,1
MI3_240809_TY2_0939_1_V02-4_2,MI2_240809_TY2_0939_1,1
MI3_240809_TY2_0952_1_V02-4_1,MI2_240809_TY2_0952_1,1
MI3_240809_TY2_1042_1_V01_2,MI2_240809_TY2_1042_1,1
MI3_240809_TY2_1075_1_V02-8_1,MI2_240809_TY2_1075_1,1
MI3_240809_TY2_1095_1_V02-8_1,MI2_240809_TY2_1095_1,1
MI3_240812_TY2_0001_6_V02-1_1,MI2_240812_TY2_0001_6,1
MI3_240812_TY2_0016_3_V02-4_1,MI2_240812_TY2_0016_3,1
MI3_240812_TY2_0028_6_V01_1,MI2_240812_TY2_0028_6,1
MI3_240812_TY2_0040_4_V01_2,MI2_240812_TY2_0040_4,1
MI3_240812_TY2_0058_2_V01_1,MI2_240812_TY2_0058_2,1
MI3_240812_TY2_0058_3_V01_1,MI2_240812_TY2_0058_3,1
MI3_240812_TY2_0058_5_V01_1,MI2_240812_TY2_0058_5,1
MI3_240812_TY2_0058_6_V01_1,MI2_240812_TY2_0058_6,1
MI3_240812_TY2_0104_2_V01_1,MI2_240812_TY2_0104_2,1
MI3_240812_TY2_0104_5_V02-4_2,MI2_240812_TY2_0104_5,1
MI3_240812_TY2_0105_3_V01_2,MI2_240812_TY2_0105_3,1
MI3_240812_TY2_0105_4_V01_1,MI2_240812_TY2_0105_4,1
MI3_240812_TY2_0107_2_V02-4_2,MI2_240812_TY2_0107_2,1
MI3_240812_TY2_0107_5_V02-4_1,MI2_240812_TY2_0107_5,1
MI3_240812_TY2_0116_1_V02-4_1,MI2_240812_TY2_0116_1,1
MI3_240812_TY2_0116_2_V02-8_4,MI2_240812_TY2_0116_2,1
MI3_240812_TY2_0116_4_V02-1_1,MI2_240812_TY2_0116_4,1
MI3_240812_TY2_0116_4_V02-4_2,MI2_240812_TY2_0116_4,1
MI3_240812_TY2_0116_5_V02-4_3,MI2_240812_TY2_0116_5,1
MI3_240812_TY2_0116_5_V02-4_5,MI2_240812_TY2_0116_5,1
MI3_240812_TY2_0116_6_V02-4_1,MI2_240812_TY2_0116_6,1
MI3_240812_TY2_0120_5_V02-4_1,MI2_240812_TY2_0120_5,1
MI3_240812_TY2_0162_3_V01_1,MI2_240812_TY2_0162_3,1
MI3_240812_TY2_0169_1_V02-1_1,MI2_240812_TY2_0169_1,1
MI3_240812_TY2_0171_1_V01_1,MI2_240812_TY2_0171_1,1
MI3_240812_TY2_0171_3_V02-1_2,MI2_240812_TY2_0171_3,1
MI3_240812_TY2_0178_3_V02-1_1,MI2_240812_TY2_0178_3,1
MI3_240812_TY2_0178_3_V02-1_3,MI2_240812_TY2_0178_3,1
MI3_240812_TY2_0191_2_V02-8_1,MI2_240812_TY2_0191_2,1
MI3_240812_TY2_0191_3_V02-1_3,MI2_240812_TY2_0191_3,1
MI3_240812_TY2_0203_2_V02-8_1,MI2_240812_TY2_0203_2,1
MI3_240812_TY2_0224_3_V02-1_2,MI2_240812_TY2_0224_3,1
MI3_240812_TY2_0224_3_V02-1_3,MI2_240812_TY2_0224_3,1
MI3_240812_TY2_0229_4_V02-2_1,MI2_240812_TY2_0229_4,1
MI3_240812_TY2_0249_4_V02-4_1,MI2_240812_TY2_0249_4,1
MI3_240812_TY2_0265_1_V01_1,MI2_240812_TY2_0265_1,1
MI3_240812_TY2_0265_2_V01_1,MI2_240812_TY2_0265_2,1
MI3_240812_TY2_0265_3_V02-4_1,MI2_240812_TY2_0265_3,1
MI3_240812_TY2_0326_1_V02-4_1,MI2_240812_TY2_0326_1,1
MI3_240812_TY2_0340_1_V02-4_1,MI2_240812_TY2_0340_1,1
MI3_240812_TY2_0347_1_V01_1,MI2_240812_TY2_0347_1,1
MI3_240812_TY2_0351_2_V02-1_1,MI2_240812_TY2_0351_2,1
MI3_240812_TY2_0403_1_V01_1,MI2_240812_TY2_0403_1,1
MI3_240812_TY2_0405_2_V02-8_1,MI2_240812_TY2_0405_2,1
MI3_240812_TY2_0405_3_V02-8_1,MI2_240812_TY2_0405_3,1
MI3_240812_TY2_0405_4_V02-8_1,MI2_240812_TY2_0405_4,1
MI3_240812_TY2_0436_1_V02-1_1,MI2_240812_TY2_0436_1,1
MI3_240812_TY2_0472_1_V01_1,MI2_240812_TY2_0472_1,1
MI3_240812_TY2_0484_2_V02-8_1,MI2_240812_TY2_0484_2,1
MI3_240812_TY2_0493_1_V01_1,MI2_240812_TY2_0493_1,1
MI3_240812_TY2_0498_2_V02-8_1,MI2_240812_TY2_0498_2,1
MI3_240812_TY2_0498_3_V01_1,MI2_240812_TY2_0498_3,1
MI3_240812_TY2_0527_2_V01_1,MI2_240812_TY2_0527_2,1
MI3_240812_TY2_0595_1_V01_1,MI2_240812_TY2_0595_1,1
MI3_240812_TY2_0615_2_V02-4_1,MI2_240812_TY2_0615_2,1
MI3_240812_TY2_0615_4_V02-1_1,MI2_240812_TY2_0615_4,1
MI3_240812_TY2_0617_2_V01_1,MI2_240812_TY2_0617_2,1
MI3_240812_TY2_0617_4_V02-4_1,MI2_240812_TY2_0617_4,1
MI3_240812_TY2_0660_3_V01_1,MI2_240812_TY2_0660_3,1
MI3_240812_TY2_0660_4_V01_1,MI2_240812_TY2_0660_4,1
MI3_240812_TY2_0687_5_V01_1,MI2_240812_TY2_0687_5,1
MI3_240812_TY2_0700_1_V02-4_1,MI2_240812_TY2_0700_1,1
MI3_240812_TY2_0700_2_V02-4_1,MI2_240812_TY2_0700_2,1
MI3_240812_TY2_0700_4_V02-4_1,MI2_240812_TY2_0700_4,1
MI3_240812_TY2_0706_1_V02-4_1,MI2_240812_TY2_0706_1,1
MI3_240812_TY2_0706_2_V01_1,MI2_240812_TY2_0706_2,1
MI3_240812_TY2_0706_2_V02-4_1,MI2_240812_TY2_0706_2,1
MI3_240812_TY2_0706_7_V01_1,MI2_240812_TY2_0706_7,1
MI3_240812_TY2_0713_2_V02-4_1,MI2_240812_TY2_0713_2,1
MI3_240812_TY2_0713_3_V02-4_1,MI2_240812_TY2_0713_3,1
MI3_240812_TY2_0713_4_V01_1,MI2_240812_TY2_0713_4,1
MI3_240812_TY2_0713_5_V01_1,MI2_240812_TY2_0713_5,1
MI3_240812_TY2_0713_5_V02-4_1,MI2_240812_TY2_0713_5,1
MI3_240812_TY2_0713_7_V01_1,MI2_240812_TY2_0713_7,1
MI3_240812_TY2_0722_7_V02-4_1,MI2_240812_TY2_0722_7,1
MI3_240819_TY1_0010_1_V01_1,MI2_240819_TY1_0010_1,1
MI3_240819_TY1_0010_1_V02-1_1,MI2_240819_TY1_0010_1,1
MI3_240819_TY1_0010_2_V01_2,MI2_240819_TY1_0010_2,1
MI3_240819_TY1_0010_3_V01_1,MI2_240819_TY1_0010_3,1
MI3_240819_TY1_0021_1_V02-8_1,MI2_240819_TY1_0021_1,1
MI3_240819_TY1_0021_5_V02-1_2,MI2_240819_TY1_0021_5,1
MI3_240819_TY1_0021_6_V01_1,MI2_240819_TY1_0021_6,1
MI3_240819_TY1_0025_5_V01_1,MI2_240819_TY1_0025_5,1
MI3_240819_TY1_0025_5_V01_2,MI2_240819_TY1_0025_5,1
MI3_240819_TY1_0025_8_V02-8_2,MI2_240819_TY1_0025_8,1
MI3_240819_TY1_0048_1_V02-4_1,MI2_240819_TY1_0048_1,1
MI3_240819_TY1_0048_2_V02-8_2,MI2_240819_TY1_0048_2,1
MI3_240819_TY1_0048_3_V01_1,MI2_240819_TY1_0048_3,1
MI3_240819_TY1_0049_1_V02-4_1,MI2_240819_TY1_0049_1,1
MI3_240819_TY1_0049_2_V01_1,MI2_240819_TY1_0049_2,1
MI3_240819_TY1_0049_2_V02-8_1,MI2_240819_TY1_0049_2,1
MI3_240819_TY1_0049_3_V01_2,MI2_240819_TY1_0049_3,1
MI3_240819_TY1_0049_4_V01_1,MI2_240819_TY1_0049_4,1
MI3_240819_TY1_0049_8_V02-4_1,MI2_240819_TY1_0049_8,1
MI3_240819_TY1_0049_9_V02-4_1,MI2_240819_TY1_0049_9,1
MI3_240819_TY1_0051_1_V02-4_1,MI2_240819_TY1_0051_1,1
MI3_240819_TY1_0051_2_V01_1,MI2_240819_TY1_0051_2,1
MI3_240819_TY1_0051_2_V01_2,MI2_240819_TY1_0051_2,1
MI3_240819_TY1_0051_3_V01_2,MI2_240819_TY1_0051_3,1
MI3_240819_TY1_0075_7_V02-1_2,MI2_240819_TY1_0075_7,1
MI3_240819_TY1_0077_1_V01_1,MI2_240819_TY1_0077_1,1
MI3_240819_TY1_0079_3_V01_1,MI2_240819_TY1_0079_3,1
MI3_240819_TY1_0081_3_V02-4_3,MI2_240819_TY1_0081_3,1
MI3_240819_TY1_0083_3_V02-1_1,MI2_240819_TY1_0083_3,1
MI3_240819_TY1_0089_1_V01_1,MI2_240819_TY1_0089_1,1
MI3_240819_TY1_0089_2_V01_1,MI2_240819_TY1_0089_2,1
MI3_240819_TY1_0138_1_V02-8_1,MI2_240819_TY1_0138_1,1
MI3_240819_TY1_0138_3_V02-4_2,MI2_240819_TY1_0138_3,1
MI3_240819_TY1_0138_3_V02-8_1,MI2_240819_TY1_0138_3,1
MI3_240819_TY1_0153_3_V02-4_2,MI2_240819_TY1_0153_3,1
MI3_240819_TY1_0153_6_V02-8_1,MI2_240819_TY1_0153_6,1
MI3_240819_TY1_0158_1_V02-4_1,MI2_240819_TY1_0158_1,1
MI3_240819_TY1_0158_5_V02-8_1,MI2_240819_TY1_0158_5,1
MI3_240819_TY1_0195_2_V02-8_2,MI2_240819_TY1_0195_2,1
MI3_240819_TY1_0195_5_V02-1_1,MI2_240819_TY1_0195_5,1
MI3_240819_TY1_0206_2_V02-8_1,MI2_240819_TY1_0206_2,1
MI3_240819_TY1_0206_2_V02-8_2,MI2_240819_TY1_0206_2,1
MI3_240819_TY1_0214_4_V02-1_2,MI2_240819_TY1_0214_4,1
MI3_240819_TY1_0214_4_V02-4_2,MI2_240819_TY1_0214_4,1
MI3_240819_TY1_0214_5_V01_1,MI2_240819_TY1_0214_5,1
MI3_240819_TY1_0247_4_V02-4_1,MI2_240819_TY1_0247_4,1
MI3_240819_TY1_0252_1_V02-4_1,MI2_240819_TY1_0252_1,1
MI3_240819_TY1_0252_1_V02-8_1,MI2_240819_TY1_0252_1,1
MI3_240819_TY1_0252_2_V02-8_2,MI2_240819_TY1_0252_2,1
MI3_240819_TY1_0252_3_V02-8_1,MI2_240819_TY1_0252_3,1
MI3_240819_TY1_0252_3_V02-8_2,MI2_240819_TY1_0252_3,1
MI3_240819_TY1_0262_2_V02-8_1,MI2_240819_TY1_0262_2,1
MI3_240819_TY1_0264_2_V01_1,MI2_240819_TY1_0264_2,1
MI3_240819_TY1_0264_2_V02-8_1,MI2_240819_TY1_0264_2,1
MI3_240819_TY1_0264_4_V02-4_1,MI2_240819_TY1_0264_4,1
MI3_240819_TY1_0265_1_V02-3_1,MI2_240819_TY1_0265_1,1
MI3_240819_TY1_0282_1_V02-4_2,MI2_240819_TY1_0282_1,1
MI3_240819_TY1_0282_4_V01_1,MI2_240819_TY1_0282_4,1
MI3_240819_TY1_0321_1_V03_1,MI2_240819_TY1_0321_1,1
MI3_240819_TY1_0324_4_V02-4_3,MI2_240819_TY1_0324_4,1
MI3_240819_TY1_0339_2_V01_1,MI2_240819_TY1_0339_2,1
MI3_240819_TY1_0400_1_V01_1,MI2_240819_TY1_0400_1,1
MI3_240819_TY1_0461_1_V02-8_1,MI2_240819_TY1_0461_1,1
MI3_240819_TY1_0461_2_V02-8_1,MI2_240819_TY1_0461_2,1
MI3_240819_TY1_0562_1_V02-4_8,MI2_240819_TY1_0562_1,1
MI3_240819_TY1_0562_2_V02-4_7,MI2_240819_TY1_0562_2,1
MI3_240819_TY1_0562_3_V02-4_2,MI2_240819_TY1_0562_3,1
MI3_240819_TY1_0562_3_V02-4_5,MI2_240819_TY1_0562_3,1
MI3_240819_TY1_0562_5_V01_1,MI2_240819_TY1_0562_5,1
MI3_240819_TY1_0562_5_V01_2,MI2_240819_TY1_0562_5,1
MI3_240819_TY1_0562_9_V02-4_1,MI2_240819_TY1_0562_9,1
MI3_240819_TY1_0587_3_V01_1,MI2_240819_TY1_0587_3,1
MI3_240819_TY1_0587_6_V01_1,MI2_240819_TY1_0587_6,1
MI3_240819_TY1_0633_3_V02-8_1,MI2_240819_TY1_0633_3,1
MI3_240819_TY1_0669_1_V02-4_1,MI2_240819_TY1_0669_1,1
MI3_240819_TY1_0683_2_V02-4_2,MI2_240819_TY1_0683_2,1
MI3_240819_TY1_0683_2_V02-4_3,MI2_240819_TY1_0683_2,1
MI3_240819_TY1_0683_3_V02-4_1,MI2_240819_TY1_0683_3,1
MI3_240819_TY1_0691_2_V02-8_1,MI2_240819_TY1_0691_2,1
MI3_240819_TY1_0691_3_V02-1_1,MI2_240819_TY1_0691_3,1
MI3_240819_TY1_0692_1_V02-5_1,MI2_240819_TY1_0692_1,1
MI3_240819_TY1_0693_2_V02-8_2,MI2_240819_TY1_0693_2,1
MI3_240819_TY1_0693_2_V02-8_8,MI2_240819_TY1_0693_2,1
MI3_240819_TY1_0788_3_V02-4_1,MI2_240819_TY1_0788_3,1
MI3_240819_TY1_0842_1_V02-4_1,MI2_240819_TY1_0842_1,1
MI3_240819_TY1_0842_3_V02-4_1,MI2_240819_TY1_0842_3,1
MI3_240819_TY1_0869_3_V02-1_4,MI2_240819_TY1_0869_3,1
MI3_240819_TY1_0898_5_V01_1,MI2_240819_TY1_0898_5,1
MI3_240819_TY1_0939_1_V02-4_2,MI2_240819_TY1_0939_1,1
MI3_240819_TY1_0939_3_V02-8_2,MI2_240819_TY1_0939_3,1
MI3_240819_TY1_1003_1_V02-4_2,MI2_240819_TY1_1003_1,1
MI3_240819_TY1_1003_4_V02-8_1,MI2_240819_TY1_1003_4,1
MI3_240819_TY1_1013_2_V02-8_1,MI2_240819_TY1_1013_2,1
MI3_240819_TY1_1029_1_V02-8_1,MI2_240819_TY1_1029_1,1
MI3_240819_TY1_1029_1_V02-8_2,MI2_240819_TY1_1029_1,1
MI3_240819_TY1_1029_4_V02-3_1,MI2_240819_TY1_1029_4,1
MI3_240819_TY1_1034_5_V01_2,MI2_240819_TY1_1034_5,1
MI3_240819_TY1_1046_4_V01_1,MI2_240819_TY1_1046_4,1
MI3_240819_TY1_1046_4_V02-4_1,MI2_240819_TY1_1046_4,1
MI3_240819_TY1_1095_3_V02-1_1,MI2_240819_TY1_1095_3,1
MI3_240819_TY1_1119_1_V01_1,MI2_240819_TY1_1119_1,1
MI3_240819_TY1_1119_1_V02-8_1,MI2_240819_TY1_1119_1,1
MI3_240819_TY1_1119_3_V02-8_1,MI2_240819_TY1_1119_3,1
MI3_240819_TY1_1119_3_V02-8_2,MI2_240819_TY1_1119_3,1
MI3_240819_TY1_1163_3_V02-1_2,MI2_240819_TY1_1163_3,1
MI3_240819_TY1_1163_4_V02-1_3,MI2_240819_TY1_1163_4,1
MI3_240819_TY1_1182_2_V02-8_1,MI2_240819_TY1_1182_2,1
MI3_240819_TY1_1188_2_V02-8_1,MI2_240819_TY1_1188_2,1
MI3_240820_TY1_0041_2_V01_1,MI2_240820_TY1_0041_2,1
MI3_240820_TY1_0041_3_V02-8_1,MI2_240820_TY1_0041_3,1
MI3_240820_TY1_0050_2_V01_1,MI2_240820_TY1_0050_2,1
MI3_240820_TY1_0050_3_V01_5,MI2_240820_TY1_0050_3,1
MI3_240820_TY1_0050_4_V01_2,MI2_240820_TY1_0050_4,1
MI3_240820_TY1_0050_4_V01_3,MI2_240820_TY1_0050_4,1
MI3_240820_TY1_0050_5_V01_4,MI2_240820_TY1_0050_5,1
MI3_240820_TY1_0082_4_V02-4_1,MI2_240820_TY1_0082_4,1
MI3_240820_TY1_0088_2_V01_1,MI2_240820_TY1_0088_2,1
MI3_240820_TY1_0088_4_V02-8_1,MI2_240820_TY1_0088_4,1
MI3_240820_TY1_0092_1_V02-1_2,MI2_240820_TY1_0092_1,1
MI3_240820_TY1_0092_2_V02-4_1,MI2_240820_TY1_0092_2,1
MI3_240820_TY1_0092_3_V02-8_2,MI2_240820_TY1_0092_3,1
MI3_240820_TY1_0092_4_V02-8_1,MI2_240820_TY1_0092_4,1
MI3_240820_TY1_0092_4_V02-8_3,MI2_240820_TY1_0092_4,1
MI3_240820_TY1_0137_2_V01_3,MI2_240820_TY1_0137_2,1
MI3_240820_TY1_0137_2_V01_4,MI2_240820_TY1_0137_2,1
MI3_240820_TY1_0182_1_V01_1,MI2_240820_TY1_0182_1,1
MI3_240820_TY1_0182_1_V02-1_1,MI2_240820_TY1_0182_1,1
MI3_240820_TY1_0182_2_V02-8_2,MI2_240820_TY1_0182_2,1
MI3_240820_TY1_0182_4_V02-4_1,MI2_240820_TY1_0182_4,1
MI3_240820_TY1_0211_3_V01_1,MI2_240820_TY1_0211_3,1
MI3_240820_TY1_0211_7_V01_1,MI2_240820_TY1_0211_7,1
MI3_240820_TY1_0218_6_V01_1,MI2_240820_TY1_0218_6,1
MI3_240820_TY1_0223_2_V02-4_1,MI2_240820_TY1_0223_2,1
MI3_240820_TY1_0223_2_V02-4_2,MI2_240820_TY1_0223_2,1
MI3_240820_TY1_0225_1_V02-4_1,MI2_240820_TY1_0225_1,1
MI3_240820_TY1_0225_5_V01_1,MI2_240820_TY1_0225_5,1
MI3_240820_TY1_0227_2_V02-4_1,MI2_240820_TY1_0227_2,1
MI3_240820_TY1_0227_3_V02-4_1,MI2_240820_TY1_0227_3,1
MI3_240820_TY1_0227_4_V02-4_2,MI2_240820_TY1_0227_4,1
MI3_240820_TY1_0230_4_V02-4_1,MI2_240820_TY1_0230_4,1
MI3_240820_TY1_0230_6_V02-4_1,MI2_240820_TY1_0230_6,1
MI3_240820_TY1_0340_3_V02-1_2,MI2_240820_TY1_0340_3,1
MI3_240820_TY1_0368_1_V01_2,MI2_240820_TY1_0368_1,1
MI3_240820_TY1_0368_3_V01_1,MI2_240820_TY1_0368_3,1
MI3_240820_TY1_0448_2_V02-4_1,MI2_240820_TY1_0448_2,1
MI3_240820_TY1_0448_3_V02-8_1,MI2_240820_TY1_0448_3,1
MI3_240820_TY1_0448_4_V02-4_2,MI2_240820_TY1_0448_4,1
MI3_240820_TY1_0448_6_V02-4_1,MI2_240820_TY1_0448_6,1
MI3_240820_TY1_0455_2_V02-4_1,MI2_240820_TY1_0455_2,1
MI3_240820_TY1_0455_2_V02-4_2,MI2_240820_TY1_0455_2,1
MI3_240820_TY1_0455_8_V02-4_1,MI2_240820_TY1_0455_8,1
MI3_240820_TY1_0462_1_V01_1,MI2_240820_TY1_0462_1,1
MI3_240820_TY1_0462_6_V01_1,MI2_240820_TY1_0462_6,1
MI3_240820_TY1_0476_1_V02-8_1,MI2_240820_TY1_0476_1,1
MI3_240820_TY1_0476_2_V02-1_1,MI2_240820_TY1_0476_2,1
MI3_240820_TY1_0476_3_V02-4_6,MI2_240820_TY1_0476_3,1
MI3_240820_TY1_0476_5_V02-6_4,MI2_240820_TY1_0476_5,1
MI3_240820_TY1_0483_3_V02-1_1,MI2_240820_TY1_0483_3,1
MI3_240820_TY1_0483_4_V02-1_1,MI2_240820_TY1_0483_4,1
MI3_240820_TY1_0483_5_V02-1_5,MI2_240820_TY1_0483_5,1
MI3_240820_TY1_0492_1_V02-1_5,MI2_240820_TY1_0492_1,1
MI3_240820_TY1_0492_2_V02-4_3,MI2_240820_TY1_0492_2,1
MI3_240820_TY1_0492_6_V01_2,MI2_240820_TY1_0492_6,1
MI3_240820_TY1_0492_6_V02-4_1,MI2_240820_TY1_0492_6,1
MI3_240820_TY1_0508_4_V01_1,MI2_240820_TY1_0508_4,1
MI3_240820_TY1_0508_6_V01_1,MI2_240820_TY1_0508_6,1
MI3_240820_TY1_0511_1_V02-8_1,MI2_240820_TY1_0511_1,1
MI3_240820_TY1_0511_3_V01_1,MI2_240820_TY1_0511_3,1
MI3_240820_TY1_0512_7_V02-4_1,MI2_240820_TY1_0512_7,1
MI3_240820_TY1_0521_1_V02-8_1,MI2_240820_TY1_0521_1,1
MI3_240820_TY1_0521_7_V02-8_1,MI2_240820_TY1_0521_7,1
MI3_240820_TY1_0528_2_V01_1,MI2_240820_TY1_0528_2,1
MI3_240820_TY1_0538_4_V02-8_1,MI2_240820_TY1_0538_4,1
MI3_240820_TY1_0538_6_V01_1,MI2_240820_TY1_0538_6,1
MI3_240820_TY1_0538_7_V02-8_1,MI2_240820_TY1_0538_7,1
MI3_240820_TY1_0545_5_V01_1,MI2_240820_TY1_0545_5,1
MI3_240820_TY1_0545_6_V02-8_1,MI2_240820_TY1_0545_6,1
MI3_240820_TY1_0566_1_V02-1_1,MI2_240820_TY1_0566_1,1
MI3_240820_TY1_0582_1_V01_1,MI2_240820_TY1_0582_1,1
MI3_240820_TY1_0600_2_V02-4_1,MI2_240820_TY1_0600_2,1
MI3_240820_TY1_0601_1_V01_1,MI2_240820_TY1_0601_1,1
MI3_240820_TY1_0611_5_V02-8_1,MI2_240820_TY1_0611_5,1
MI3_240820_TY1_0620_1_V02-4_1,MI2_240820_TY1_0620_1,1
MI3_240820_TY1_0638_1_V02-8_2,MI2_240820_TY1_0638_1,1
MI3_240820_TY1_0638_2_V01_1,MI2_240820_TY1_0638_2,1
MI3_240820_TY1_0638_2_V02-8_1,MI2_240820_TY1_0638_2,1
MI3_240820_TY1_0655_1_V02-4_2,MI2_240820_TY1_0655_1,1
MI3_240820_TY1_0681_1_V02-8_1,MI2_240820_TY1_0681_1,1
MI3_240820_TY1_0681_2_V02-4_1,MI2_240820_TY1_0681_2,1
MI3_240820_TY1_0681_2_V02-4_2,MI2_240820_TY1_0681_2,1
MI3_240820_TY1_0681_3_V01_1,MI2_240820_TY1_0681_3,1
MI3_240820_TY1_0704_3_V02-1_1,MI2_240820_TY1_0704_3,1
MI3_240820_TY1_0722_2_V02-1_1,MI2_240820_TY1_0722_2,1
MI3_240820_TY1_0722_4_V02-8_1,MI2_240820_TY1_0722_4,1
MI3_240820_TY1_0735_1_V02-4_1,MI2_240820_TY1_0735_1,1
MI3_240820_TY1_0735_1_V02-8_1,MI2_240820_TY1_0735_1,1
MI3_240820_TY1_0746_1_V02-4_2,MI2_240820_TY1_0746_1,1
MI3_240820_TY1_0746_3_V02-8_1,MI2_240820_TY1_0746_3,1
MI3_240820_TY1_0770_2_V02-1_1,MI2_240820_TY1_0770_2,1
MI3_240820_TY1_0784_1_V01_1,MI2_240820_TY1_0784_1,1
MI3_240820_TY1_0784_1_V02-1_1,MI2_240820_TY1_0784_1,1
MI3_240820_TY1_0784_1_V02-8_1,MI2_240820_TY1_0784_1,1
MI3_240820_TY1_0810_3_V02-4_2,MI2_240820_TY1_0810_3,1
MI3_240820_TY1_0844_1_V02-8_1,MI2_240820_TY1_0844_1,1
MI3_240820_TY1_0856_1_V02-8_1,MI2_240820_TY1_0856_1,1
MI3_240820_TY1_0856_1_V02-8_2,MI2_240820_TY1_0856_1,1
MI3_240820_TY1_0856_3_V01_1,MI2_240820_TY1_0856_3,1
MI3_240820_TY1_0944_2_V02-4_1,MI2_240820_TY1_0944_2,1
MI3_240820_TY1_0960_2_V02-1_1,MI2_240820_TY1_0960_2,1
MI3_240820_TY1_0977_4_V02-4_3,MI2_240820_TY1_0977_4,1
MI3_240820_TY1_1007_4_V03_1,MI2_240820_TY1_1007_4,1
MI3_240820_TY1_1015_2_V02-4_2,MI2_240820_TY1_1015_2,1
MI3_240820_TY1_1069_4_V02-4_1,MI2_240820_TY1_1069_4,1
MI3_240820_TY1_1070_1_V02-8_4,MI2_240820_TY1_1070_1,1
MI3_240820_TY1_1070_3_V02-1_2,MI2_240820_TY1_1070_3,1
MI3_240820_TY1_1070_4_V03_1,MI2_240820_TY1_1070_4,1
MI3_240820_TY1_1133_2_V02-1_3,MI2_240820_TY1_1133_2,1
MI3_240820_TY1_1133_3_V01_1,MI2_240820_TY1_1133_3,1
MI3_240820_TY1_1181_3_V02-8_1,MI2_240820_TY1_1181_3,1
MI3_240820_TY1_1183_2_V01_1,MI2_240820_TY1_1183_2,1
MI3_240820_TY1_1183_2_V01_2,MI2_240820_TY1_1183_2,1
MI3_240820_TY1_1200_1_V01_1,MI2_240820_TY1_1200_1,1
MI3_240820_TY1_1200_1_V02-8_1,MI2_240820_TY1_1200_1,1
MI3_240820_TY1_1201_3_V02-4_1,MI2_240820_TY1_1201_3,1
MI3_240820_TY1_1227_2_V02-4_1,MI2_240820_TY1_1227_2,1
MI3_240820_TY1_1230_2_V02-1_1,MI2_240820_TY1_1230_2,1
MI3_240820_TY1_1230_3_V02-3_1,MI2_240820_TY1_1230_3,1
MI3_240820_TY1_1242_3_V02-1_2,MI2_240820_TY1_1242_3,1
MI3_240820_TY1_1246_3_V02-4_1,MI2_240820_TY1_1246_3,1
MI3_240820_TY1_1259_1_V02-4_2,MI2_240820_TY1_1259_1,1
MI3_240820_TY1_1259_2_V02-8_1,MI2_240820_TY1_1259_2,1
MI3_240820_TY1_1259_2_V02-8_2,MI2_240820_TY1_1259_2,1
MI3_240820_TY1_1275_2_V02-1_1,MI2_240820_TY1_1275_2,1
MI3_240820_TY1_1275_3_V02-4_3,MI2_240820_TY1_1275_3,1
MI3_240820_TY1_1290_2_V02-4_2,MI2_240820_TY1_1290_2,1
MI3_240820_TY1_1301_1_V02-4_1,MI2_240820_TY1_1301_1,1
MI3_240820_TY1_1319_2_V02-4_1,MI2_240820_TY1_1319_2,1
