query-id,corpus-id,score
103207,QA2_240902_00_006881_0002,1
120065,QA2_240926_00_008005_0002,1
137800,QA2_241011_00_009187_0003,1
62609,QA2_240722_00_004174_0003,1
54020,QA2_240715_00_003602_0001,1
69309,QA2_240729_00_004621_0002,1
107385,QA2_240906_00_007159_0003,1
147737,QA2_241021_00_009850_0001,1
44901,QA2_240809_00_002994_0001,1
54160,QA2_240723_00_003611_0003,1
72631,QA2_240808_00_004843_0001,1
121430,QA2_240926_00_008096_0002,1
8092,QA2_240711_00_000540_0002,1
54024,QA2_240715_00_003602_0002,1
120679,QA2_240925_00_008046_0002,1
147747,QA2_241021_00_009850_0003,1
129726,QA2_240904_00_008649_0002,1
69968,QA2_240726_00_004665_0002,1
69967,QA2_240726_00_004665_0002,1
21800,QA2_240701_00_001454_0002,1
134107,QA2_241004_00_008941_0002,1
107378,QA2_240906_00_007159_0002,1
27710,QA2_240710_00_001848_0001,1
8093,QA2_240711_00_000540_0002,1
69519,QA2_240726_00_004635_0003,1
69523,QA2_240726_00_004635_0005,1
5215,QA2_240715_00_000348_0003,1
5206,QA2_240715_00_000348_0001,1
69881,QA2_240808_00_004659_0005,1
53116,QA2_240712_00_003542_0001,1
53117,QA2_240712_00_003542_0001,1
13999,QA2_240729_00_000934_0001,1
65289,QA2_240730_00_004353_0002,1
129734,QA2_240904_00_008649_0004,1
107381,QA2_240906_00_007159_0003,1
54163,QA2_240723_00_003611_0004,1
138585,QA2_240927_00_009239_0005,1
5154,QA2_240709_00_000344_0002,1
69518,QA2_240726_00_004635_0003,1
69878,QA2_240808_00_004659_0003,1
8089,QA2_240711_00_000540_0001,1
43260,QA2_240809_00_002884_0005,1
8091,QA2_240711_00_000540_0002,1
100731,QA2_240902_00_006716_0002,1
69551,QA2_240809_00_004637_0002,1
27708,QA2_240710_00_001848_0001,1
69525,QA2_240726_00_004635_0005,1
53119,QA2_240712_00_003542_0001,1
107377,QA2_240906_00_007159_0002,1
142614,QA2_241016_00_009508_0004,1
69879,QA2_240808_00_004659_0004,1
121427,QA2_240926_00_008096_0002,1
69308,QA2_240729_00_004621_0002,1
69922,QA2_240807_00_004662_0002,1
122303,QA2_240927_00_008154_0002,1
134115,QA2_241004_00_008941_0003,1
147716,QA2_241021_00_009848_0003,1
54157,QA2_240723_00_003611_0002,1
69918,QA2_240807_00_004662_0001,1
14007,QA2_240729_00_000934_0003,1
56792,QA2_240711_00_003787_0001,1
120687,QA2_240925_00_008046_0004,1
69850,QA2_240724_00_004657_0002,1
125362,QA2_241005_00_008358_0002,1
26086,QA2_240802_00_001740_0001,1
34347,QA2_240724_00_002290_0003,1
142677,QA2_241016_00_009512_0004,1
34341,QA2_240724_00_002290_0002,1
65294,QA2_240730_00_004353_0003,1
7955,QA2_240709_00_000531_0002,1
17857,QA2_240729_00_001191_0002,1
33981,QA2_240909_00_002266_0003,1
54152,QA2_240723_00_003611_0001,1
93196,QA2_240813_00_006214_0001,1
122306,QA2_240927_00_008154_0003,1
147746,QA2_241021_00_009850_0003,1
5209,QA2_240715_00_000348_0001,1
5207,QA2_240715_00_000348_0001,1
122310,QA2_240927_00_008154_0004,1
141319,QA2_241016_00_009422_0001,1
69301,QA2_240729_00_004621_0001,1
69848,QA2_240724_00_004657_0002,1
53118,QA2_240712_00_003542_0001,1
69974,QA2_240726_00_004665_0003,1
89432,QA2_240725_00_005963_0001,1
8098,QA2_240711_00_000540_0004,1
13998,QA2_240729_00_000934_0001,1
138401,QA2_241016_00_009227_0003,1
100732,QA2_240902_00_006716_0002,1
69917,QA2_240807_00_004662_0001,1
125357,QA2_241005_00_008358_0001,1
142617,QA2_241016_00_009508_0007,1
92585,QA2_240814_00_006173_0001,1
69520,QA2_240726_00_004635_0004,1
69315,QA2_240729_00_004621_0004,1
69302,QA2_240729_00_004621_0001,1
69543,QA2_240809_00_004637_0001,1
134108,QA2_241004_00_008941_0002,1
65292,QA2_240730_00_004353_0003,1
56798,QA2_240711_00_003787_0002,1
126286,QA2_241005_00_008420_0001,1
53120,QA2_240712_00_003542_0001,1
137431,QA2_241012_00_009163_0001,1
24434,QA2_240819_00_001629_0003,1
83808,QA2_240807_00_005588_0002,1
28122,QA2_240807_00_001875_0003,1
125874,QA2_240925_00_008392_0003,1
28113,QA2_240807_00_001875_0001,1
124275,QA2_241012_00_008285_0003,1
148388,QA2_241021_00_009893_0002,1
28125,QA2_240807_00_001875_0003,1
51014,QA2_240708_00_003401_0004,1
3502,QA2_240709_00_000234_0002,1
58750,QA2_240710_00_003917_0002,1
110509,QA2_240909_00_007368_0002,1
28111,QA2_240807_00_001875_0001,1
58748,QA2_240710_00_003917_0002,1
148382,QA2_241021_00_009893_0001,1
135018,QA2_241007_00_009002_0001,1
30072,QA2_240805_00_002005_0003,1
48921,QA2_240703_00_003262_0001,1
21491,QA2_240717_00_001433_0004,1
57625,QA2_240712_00_003842_0002,1
50008,QA2_240704_00_003334_0004,1
48924,QA2_240703_00_003262_0003,1
72932,QA2_240809_00_004863_0001,1
51015,QA2_240708_00_003401_0004,1
3498,QA2_240709_00_000234_0001,1
72939,QA2_240809_00_004863_0003,1
83814,QA2_240807_00_005588_0003,1
3506,QA2_240709_00_000234_0003,1
96420,QA2_240813_00_006428_0004,1
32233,QA2_240719_00_002149_0003,1
50004,QA2_240704_00_003334_0004,1
135017,QA2_241007_00_009002_0001,1
62195,QA2_240723_00_004147_0001,1
148389,QA2_241021_00_009893_0002,1
132996,QA2_240925_00_008867_0001,1
63560,QA2_240724_00_004238_0001,1
24433,QA2_240819_00_001629_0003,1
72943,QA2_240809_00_004863_0004,1
60476,QA2_240711_00_004032_0003,1
43725,QA2_240711_00_002915_0003,1
83815,QA2_240807_00_005588_0004,1
145932,QA2_241017_00_009729_0003,1
132997,QA2_240925_00_008867_0002,1
63567,QA2_240724_00_004238_0004,1
28115,QA2_240807_00_001875_0001,1
38998,QA2_240819_00_002600_0003,1
57629,QA2_240712_00_003842_0003,1
106341,QA2_240919_00_007090_0006,1
21166,QA2_240903_00_001412_0001,1
57622,QA2_240712_00_003842_0002,1
137444,QA2_241012_00_009163_0003,1
124267,QA2_241012_00_008285_0002,1
3505,QA2_240709_00_000234_0002,1
148384,QA2_241021_00_009893_0001,1
50007,QA2_240704_00_003334_0004,1
30075,QA2_240805_00_002005_0003,1
55112,QA2_240711_00_003675_0001,1
43716,QA2_240711_00_002915_0001,1
43724,QA2_240711_00_002915_0003,1
51002,QA2_240708_00_003401_0001,1
63718,QA2_240722_00_004248_0003,1
28112,QA2_240807_00_001875_0001,1
148391,QA2_241021_00_009893_0002,1
24431,QA2_240819_00_001629_0003,1
135020,QA2_241007_00_009002_0001,1
132998,QA2_240925_00_008867_0002,1
96410,QA2_240813_00_006428_0002,1
96415,QA2_240813_00_006428_0003,1
60466,QA2_240711_00_004032_0001,1
28114,QA2_240807_00_001875_0001,1
55119,QA2_240711_00_003675_0003,1
125867,QA2_240925_00_008392_0001,1
135028,QA2_241007_00_009002_0003,1
24429,QA2_240819_00_001629_0002,1
137436,QA2_241012_00_009163_0002,1
24424,QA2_240819_00_001629_0001,1
125871,QA2_240925_00_008392_0002,1
124262,QA2_241012_00_008285_0001,1
28118,QA2_240807_00_001875_0002,1
72942,QA2_240809_00_004863_0004,1
21169,QA2_240903_00_001412_0002,1
28120,QA2_240807_00_001875_0002,1
30061,QA2_240805_00_002005_0001,1
3496,QA2_240709_00_000234_0001,1
3507,QA2_240709_00_000234_0003,1
110511,QA2_240909_00_007368_0003,1
6008,QA2_240709_00_000401_0002,1
83813,QA2_240807_00_005588_0003,1
96411,QA2_240813_00_006428_0002,1
132999,QA2_240925_00_008867_0002,1
50003,QA2_240704_00_003334_0003,1
48919,QA2_240703_00_003262_0001,1
96413,QA2_240813_00_006428_0002,1
6004,QA2_240709_00_000401_0001,1
51001,QA2_240708_00_003401_0001,1
110515,QA2_240909_00_007368_0003,1
6001,QA2_240709_00_000401_0001,1
63564,QA2_240724_00_004238_0003,1
21175,QA2_240903_00_001412_0005,1
117183,QA2_241003_00_007813_0001,1
138351,QA2_241016_00_009224_0002,1
48031,QA2_240701_00_003203_0001,1
140717,QA2_241014_00_009382_0001,1
23699,QA2_240716_00_001580_0003,1
18481,QA2_240712_00_001233_0001,1
65926,QA2_240806_00_004396_0001,1
29768,QA2_240711_00_001985_0002,1
135066,QA2_241004_00_009005_0001,1
125485,QA2_241004_00_008366_0005,1
23159,QA2_240724_00_001544_0006,1
63857,QA2_240722_00_004258_0001,1
135072,QA2_241004_00_009005_0003,1
124605,QA2_241005_00_008307_0003,1
140722,QA2_241014_00_009382_0002,1
141213,QA2_241016_00_009415_0003,1
29764,QA2_240711_00_001985_0001,1
98664,QA2_240813_00_006578_0002,1
135068,QA2_241004_00_009005_0002,1
29766,QA2_240711_00_001985_0002,1
63919,QA2_240724_00_004262_0001,1
1900,QA2_240701_00_000127_0003,1
46789,QA2_240702_00_003120_0001,1
46792,QA2_240702_00_003120_0002,1
47970,QA2_240702_00_003198_0005,1
124591,QA2_241005_00_008307_0001,1
29761,QA2_240711_00_001985_0001,1
29771,QA2_240711_00_001985_0003,1
67880,QA2_240802_00_004526_0001,1
18490,QA2_240712_00_001233_0006,1
63866,QA2_240722_00_004258_0005,1
145086,QA2_241016_00_009673_0002,1
29762,QA2_240711_00_001985_0001,1
125481,QA2_241004_00_008366_0002,1
63831,QA2_240807_00_004256_0001,1
141632,QA2_241016_00_009443_0001,1
141221,QA2_241016_00_009415_0005,1
29765,QA2_240711_00_001985_0001,1
138348,QA2_241016_00_009224_0001,1
98656,QA2_240813_00_006578_0001,1
98657,QA2_240813_00_006578_0001,1
145090,QA2_241016_00_009673_0003,1
47967,QA2_240702_00_003198_0004,1
145083,QA2_241016_00_009673_0001,1
68063,QA2_240725_00_004538_0002,1
141214,QA2_241016_00_009415_0004,1
46800,QA2_240702_00_003120_0004,1
145089,QA2_241016_00_009673_0002,1
29767,QA2_240711_00_001985_0002,1
18484,QA2_240712_00_001233_0002,1
48040,QA2_240701_00_003203_0006,1
141641,QA2_241016_00_009443_0003,1
115466,QA2_240919_00_007698_0002,1
125484,QA2_241004_00_008366_0004,1
1902,QA2_240701_00_000127_0004,1
140720,QA2_241014_00_009382_0001,1
17926,QA2_240905_00_001196_0001,1
117188,QA2_241003_00_007813_0003,1
63826,QA2_240807_00_004256_0001,1
1891,QA2_240701_00_000127_0001,1
17930,QA2_240905_00_001196_0002,1
117184,QA2_241003_00_007813_0002,1
117193,QA2_241003_00_007813_0003,1
23160,QA2_240724_00_001544_0006,1
64239,QA2_240722_00_004283_0002,1
145081,QA2_241016_00_009673_0001,1
141637,QA2_241016_00_009443_0002,1
68065,QA2_240725_00_004538_0002,1
115467,QA2_240919_00_007698_0004,1
138352,QA2_241016_00_009224_0002,1
17936,QA2_240905_00_001196_0004,1
135069,QA2_241004_00_009005_0003,1
65930,QA2_240806_00_004396_0002,1
115464,QA2_240919_00_007698_0002,1
23146,QA2_240724_00_001544_0001,1
63927,QA2_240724_00_004262_0004,1
141216,QA2_241016_00_009415_0004,1
67889,QA2_240802_00_004526_0004,1
101245,QA2_240903_00_006750_0003,1
117185,QA2_241003_00_007813_0002,1
117186,QA2_241003_00_007813_0002,1
17933,QA2_240905_00_001196_0003,1
23150,QA2_240724_00_001544_0003,1
141640,QA2_241016_00_009443_0003,1
145091,QA2_241016_00_009673_0003,1
145087,QA2_241016_00_009673_0002,1
138357,QA2_241016_00_009224_0003,1
23686,QA2_240716_00_001580_0001,1
141642,QA2_241016_00_009443_0003,1
17935,QA2_240905_00_001196_0004,1
17928,QA2_240905_00_001196_0001,1
23695,QA2_240716_00_001580_0002,1
63930,QA2_240724_00_004262_0004,1
98666,QA2_240813_00_006578_0003,1
18482,QA2_240712_00_001233_0001,1
29773,QA2_240711_00_001985_0003,1
124599,QA2_241005_00_008307_0002,1
133826,QA2_241008_00_008922_0003,1
64235,QA2_240722_00_004283_0001,1
115470,QA2_240919_00_007698_0004,1
68283,QA2_240730_00_004553_0001,1
36859,QA2_240806_00_002458_0002,1
26836,QA2_240715_00_001790_0001,1
136382,QA2_241004_00_009093_0001,1
39808,QA2_240710_00_002654_0004,1
126067,QA2_241006_00_008405_0004,1
51857,QA2_240716_00_003458_0001,1
51945,QA2_240712_00_003463_0003,1
123911,QA2_240926_00_008261_0002,1
51982,QA2_240716_00_003466_0002,1
122395,QA2_240926_00_008160_0003,1
36865,QA2_240806_00_002458_0004,1
123905,QA2_240926_00_008261_0001,1
39806,QA2_240710_00_002654_0002,1
126065,QA2_241006_00_008405_0003,1
126073,QA2_241006_00_008405_0007,1
25201,QA2_240719_00_001681_0001,1
122393,QA2_240926_00_008160_0002,1
136778,QA2_241004_00_009119_0005,1
51912,QA2_240708_00_003461_0005,1
25210,QA2_240719_00_001681_0002,1
106832,QA2_240911_00_007123_0001,1
46768,QA2_240702_00_003118_0005,1
122399,QA2_240926_00_008160_0003,1
123427,QA2_241003_00_008229_0003,1
64383,QA2_240722_00_004293_0001,1
136389,QA2_241004_00_009093_0002,1
68288,QA2_240730_00_004553_0002,1
67773,QA2_240730_00_004519_0001,1
136842,QA2_241007_00_009123_0003,1
26846,QA2_240715_00_001790_0003,1
51934,QA2_240712_00_003463_0001,1
36868,QA2_240806_00_002458_0005,1
136833,QA2_241007_00_009123_0001,1
67778,QA2_240730_00_004519_0002,1
51940,QA2_240712_00_003463_0003,1
46759,QA2_240702_00_003118_0002,1
26843,QA2_240715_00_001790_0002,1
67774,QA2_240730_00_004519_0001,1
68293,QA2_240730_00_004553_0003,1
123341,QA2_240930_00_008223_0005,1
123432,QA2_241003_00_008229_0004,1
36856,QA2_240806_00_002458_0001,1
119756,QA2_241004_00_007984_0003,1
51935,QA2_240712_00_003463_0001,1
51980,QA2_240716_00_003466_0002,1
51901,QA2_240708_00_003461_0001,1
39807,QA2_240710_00_002654_0002,1
25206,QA2_240719_00_001681_0001,1
39796,QA2_240710_00_002654_0001,1
122400,QA2_240926_00_008160_0003,1
64391,QA2_240722_00_004293_0003,1
126063,QA2_241006_00_008405_0001,1
119755,QA2_241004_00_007984_0003,1
116999,QA2_240926_00_007800_0004,1
136816,QA2_241007_00_009122_0001,1
51904,QA2_240708_00_003461_0002,1
25204,QA2_240719_00_001681_0001,1
106843,QA2_240911_00_007123_0004,1
51858,QA2_240716_00_003458_0001,1
51988,QA2_240716_00_003466_0003,1
126070,QA2_241006_00_008405_0004,1
51859,QA2_240716_00_003458_0001,1
39797,QA2_240710_00_002654_0001,1
136777,QA2_241004_00_009119_0004,1
46769,QA2_240702_00_003118_0006,1
123338,QA2_240930_00_008223_0003,1
67776,QA2_240730_00_004519_0002,1
117000,QA2_240926_00_007800_0004,1
51863,QA2_240716_00_003458_0002,1
51905,QA2_240708_00_003461_0002,1
116987,QA2_240926_00_007800_0001,1
136821,QA2_241007_00_009122_0002,1
131278,QA2_240926_00_008752_0004,1
136820,QA2_241007_00_009122_0001,1
106844,QA2_240911_00_007123_0004,1
51856,QA2_240716_00_003458_0001,1
51865,QA2_240716_00_003458_0002,1
136834,QA2_241007_00_009123_0001,1
26837,QA2_240715_00_001790_0001,1
46762,QA2_240702_00_003118_0003,1
123915,QA2_240926_00_008261_0003,1
25208,QA2_240719_00_001681_0002,1
51939,QA2_240712_00_003463_0002,1
51942,QA2_240712_00_003463_0003,1
136772,QA2_241004_00_009119_0002,1
136391,QA2_241004_00_009093_0003,1
123906,QA2_240926_00_008261_0001,1
116993,QA2_240926_00_007800_0003,1
51936,QA2_240712_00_003463_0002,1
123908,QA2_240926_00_008261_0002,1
46756,QA2_240702_00_003118_0001,1
67779,QA2_240730_00_004519_0002,1
123431,QA2_241003_00_008229_0004,1
119759,QA2_241004_00_007984_0004,1
123333,QA2_240930_00_008223_0003,1
64387,QA2_240722_00_004293_0002,1
26838,QA2_240715_00_001790_0001,1
106845,QA2_240911_00_007123_0004,1
26845,QA2_240715_00_001790_0003,1
102890,QA2_240903_00_006860_0001,1
14689,QA2_240809_00_000980_0001,1
3916,QA2_240716_00_000262_0001,1
134555,QA2_240930_00_008971_0001,1
24559,QA2_240716_00_001638_0001,1
103074,QA2_240905_00_006872_0004,1
50378,QA2_240710_00_003359_0002,1
73551,QA2_240725_00_004904_0001,1
124361,QA2_240930_00_008291_0003,1
73558,QA2_240725_00_004904_0003,1
124351,QA2_240930_00_008291_0001,1
17986,QA2_240729_00_001200_0001,1
119270,QA2_240927_00_007952_0004,1
24557,QA2_240716_00_001638_0001,1
96399,QA2_240814_00_006427_0002,1
107807,QA2_240912_00_007188_0001,1
121093,QA2_241004_00_008073_0004,1
119142,QA2_240927_00_007943_0004,1
139585,QA2_241015_00_009306_0003,1
51183,QA2_240709_00_003413_0001,1
3775,QA2_240711_00_000252_0002,1
106915,QA2_240906_00_007128_0003,1
50374,QA2_240710_00_003359_0001,1
124664,QA2_241007_00_008311_0004,1
146330,QA2_241021_00_009756_0001,1
106917,QA2_240906_00_007128_0004,1
119136,QA2_240927_00_007943_0002,1
102895,QA2_240903_00_006860_0002,1
100505,QA2_240905_00_006701_0002,1
147957,QA2_241021_00_009864_0003,1
3926,QA2_240716_00_000262_0003,1
51190,QA2_240709_00_003413_0003,1
17989,QA2_240729_00_001200_0001,1
147948,QA2_241021_00_009864_0001,1
100510,QA2_240905_00_006701_0004,1
73546,QA2_240725_00_004904_0001,1
24565,QA2_240716_00_001638_0002,1
3923,QA2_240716_00_000262_0002,1
127887,QA2_240709_00_008526_0003,1
102900,QA2_240903_00_006860_0004,1
119278,QA2_240927_00_007952_0006,1
134557,QA2_240930_00_008971_0002,1
14686,QA2_240809_00_000980_0001,1
127880,QA2_240709_00_008526_0002,1
51191,QA2_240709_00_003413_0003,1
146340,QA2_241021_00_009756_0004,1
51052,QA2_240716_00_003404_0002,1
24558,QA2_240716_00_001638_0001,1
3771,QA2_240711_00_000252_0001,1
17992,QA2_240729_00_001200_0002,1
119271,QA2_240927_00_007952_0004,1
100515,QA2_240905_00_006701_0005,1
124659,QA2_241007_00_008311_0003,1
107819,QA2_240912_00_007188_0003,1
103067,QA2_240905_00_006872_0001,1
146328,QA2_241021_00_009756_0001,1
51055,QA2_240716_00_003404_0003,1
3769,QA2_240711_00_000252_0001,1
124663,QA2_241007_00_008311_0004,1
50379,QA2_240710_00_003359_0002,1
146329,QA2_241021_00_009756_0001,1
121092,QA2_241004_00_008073_0003,1
50380,QA2_240710_00_003359_0002,1
17993,QA2_240729_00_001200_0002,1
139583,QA2_241015_00_009306_0003,1
50375,QA2_240710_00_003359_0002,1
119140,QA2_240927_00_007943_0004,1
73556,QA2_240725_00_004904_0002,1
127886,QA2_240709_00_008526_0003,1
50384,QA2_240710_00_003359_0003,1
51056,QA2_240716_00_003404_0003,1
146335,QA2_241021_00_009756_0003,1
134552,QA2_240930_00_008971_0001,1
107817,QA2_240912_00_007188_0003,1
146331,QA2_241021_00_009756_0001,1
147955,QA2_241021_00_009864_0003,1
50377,QA2_240710_00_003359_0002,1
51046,QA2_240716_00_003404_0001,1
147949,QA2_241021_00_009864_0001,1
3917,QA2_240716_00_000262_0001,1
24568,QA2_240716_00_001638_0003,1
127885,QA2_240709_00_008526_0003,1
3773,QA2_240711_00_000252_0002,1
51195,QA2_240709_00_003413_0003,1
73548,QA2_240725_00_004904_0001,1
139579,QA2_241015_00_009306_0001,1
134564,QA2_240930_00_008971_0004,1
134559,QA2_240930_00_008971_0002,1
146333,QA2_241021_00_009756_0002,1
51192,QA2_240709_00_003413_0003,1
124364,QA2_240930_00_008291_0004,1
24562,QA2_240716_00_001638_0002,1
106918,QA2_240906_00_007128_0004,1
134551,QA2_240930_00_008971_0001,1
96394,QA2_240814_00_006427_0001,1
119138,QA2_240927_00_007943_0003,1
96402,QA2_240814_00_006427_0003,1
3918,QA2_240716_00_000262_0001,1
100504,QA2_240905_00_006701_0002,1
3925,QA2_240716_00_000262_0003,1
10360,QA2_240806_00_000691_0003,1
72090,QA2_240729_00_004806_0003,1
71555,QA2_240805_00_004771_0001,1
41852,QA2_240909_00_002791_0001,1
47885,QA2_240702_00_003193_0002,1
47892,QA2_240702_00_003193_0004,1
45640,QA2_240722_00_003043_0004,1
138702,QA2_241015_00_009247_0003,1
145262,QA2_241016_00_009685_0001,1
92950,QA2_240816_00_006197_0004,1
73226,QA2_240806_00_004882_0004,1
145265,QA2_241016_00_009685_0002,1
44744,QA2_240808_00_002983_0004,1
41861,QA2_240909_00_002791_0003,1
102621,QA2_240905_00_006842_0002,1
71553,QA2_240805_00_004771_0001,1
71525,QA2_240731_00_004769_0002,1
145273,QA2_241016_00_009685_0003,1
45638,QA2_240722_00_003043_0002,1
73228,QA2_240806_00_004882_0004,1
10356,QA2_240806_00_000691_0002,1
24208,QA2_240813_00_001614_0003,1
49425,QA2_240703_00_003295_0003,1
138697,QA2_241015_00_009247_0002,1
13166,QA2_240724_00_000878_0003,1
49416,QA2_240703_00_003295_0001,1
113705,QA2_240906_00_007581_0003,1
102617,QA2_240905_00_006842_0001,1
102864,QA2_240905_00_006858_0002,1
96853,QA2_240812_00_006457_0003,1
102623,QA2_240905_00_006842_0002,1
113713,QA2_240906_00_007581_0004,1
92941,QA2_240816_00_006197_0001,1
96848,QA2_240812_00_006457_0002,1
102858,QA2_240905_00_006858_0001,1
138701,QA2_241015_00_009247_0003,1
75153,QA2_240806_00_005011_0001,1
41863,QA2_240909_00_002791_0004,1
24199,QA2_240813_00_001614_0001,1
44734,QA2_240808_00_002983_0001,1
73219,QA2_240806_00_004882_0002,1
113714,QA2_240906_00_007581_0004,1
73227,QA2_240806_00_004882_0004,1
49417,QA2_240703_00_003295_0002,1
102857,QA2_240905_00_006858_0001,1
41851,QA2_240909_00_002791_0001,1
92953,QA2_240816_00_006197_0004,1
138700,QA2_241015_00_009247_0003,1
71556,QA2_240805_00_004771_0001,1
71563,QA2_240805_00_004771_0003,1
47881,QA2_240702_00_003193_0001,1
13157,QA2_240724_00_000878_0001,1
45634,QA2_240722_00_003043_0001,1
71560,QA2_240805_00_004771_0002,1
10358,QA2_240806_00_000691_0003,1
45633,QA2_240722_00_003043_0001,1
71561,QA2_240805_00_004771_0002,1
113710,QA2_240906_00_007581_0003,1
113706,QA2_240906_00_007581_0003,1
72089,QA2_240729_00_004806_0003,1
10354,QA2_240806_00_000691_0001,1
73224,QA2_240806_00_004882_0003,1
73223,QA2_240806_00_004882_0003,1
97136,QA2_240816_00_006476_0004,1
44731,QA2_240808_00_002983_0001,1
102861,QA2_240905_00_006858_0002,1
45631,QA2_240722_00_003043_0001,1
75155,QA2_240806_00_005011_0002,1
13158,QA2_240724_00_000878_0001,1
13165,QA2_240724_00_000878_0003,1
75151,QA2_240806_00_005011_0001,1
49424,QA2_240703_00_003295_0003,1
96847,QA2_240812_00_006457_0002,1
45632,QA2_240722_00_003043_0001,1
49414,QA2_240703_00_003295_0001,1
80355,QA2_240807_00_005357_0004,1
71533,QA2_240731_00_004769_0003,1
49419,QA2_240703_00_003295_0002,1
145268,QA2_241016_00_009685_0002,1
71527,QA2_240731_00_004769_0002,1
145261,QA2_241016_00_009685_0001,1
49420,QA2_240703_00_003295_0002,1
97139,QA2_240816_00_006476_0004,1
24197,QA2_240813_00_001614_0001,1
92954,QA2_240816_00_006197_0004,1
80342,QA2_240807_00_005357_0001,1
72078,QA2_240729_00_004806_0001,1
96843,QA2_240812_00_006457_0001,1
49415,QA2_240703_00_003295_0001,1
71559,QA2_240805_00_004771_0002,1
41865,QA2_240909_00_002791_0004,1
49422,QA2_240703_00_003295_0002,1
13156,QA2_240724_00_000878_0001,1
10357,QA2_240806_00_000691_0003,1
80349,QA2_240807_00_005357_0003,1
47884,QA2_240702_00_003193_0001,1
24196,QA2_240813_00_001614_0001,1
13163,QA2_240724_00_000878_0002,1
102867,QA2_240905_00_006858_0003,1
102616,QA2_240905_00_006842_0001,1
16912,QA2_240807_00_001128_0003,1
15781,QA2_240813_00_001053_0001,1
4615,QA2_240716_00_000308_0002,1
16919,QA2_240807_00_001128_0005,1
54212,QA2_240711_00_003615_0001,1
22770,QA2_240723_00_001518_0003,1
71831,QA2_240802_00_004789_0002,1
146510,QA2_241021_00_009768_0001,1
37311,QA2_240731_00_002488_0001,1
92117,QA2_240813_00_006142_0001,1
20530,QA2_240729_00_001369_0003,1
14569,QA2_240809_00_000972_0002,1
146517,QA2_241021_00_009768_0003,1
16914,QA2_240807_00_001128_0003,1
15782,QA2_240813_00_001053_0001,1
35764,QA2_240725_00_002385_0001,1
4612,QA2_240716_00_000308_0002,1
14566,QA2_240809_00_000972_0001,1
22767,QA2_240723_00_001518_0003,1
15791,QA2_240813_00_001053_0003,1
5620,QA2_240708_00_000375_0002,1
70453,QA2_240726_00_004697_0003,1
71830,QA2_240802_00_004789_0002,1
37318,QA2_240731_00_002488_0003,1
70443,QA2_240726_00_004697_0001,1
5611,QA2_240708_00_000375_0001,1
70457,QA2_240809_00_004698_0001,1
115847,QA2_240919_00_007724_0001,1
122902,QA2_240926_00_008194_0002,1
54218,QA2_240711_00_003615_0002,1
5615,QA2_240708_00_000375_0001,1
122910,QA2_240926_00_008194_0004,1
16913,QA2_240807_00_001128_0003,1
71825,QA2_240802_00_004789_0001,1
4616,QA2_240716_00_000308_0003,1
35765,QA2_240725_00_002385_0002,1
16906,QA2_240807_00_001128_0001,1
35775,QA2_240725_00_002385_0005,1
22758,QA2_240723_00_001518_0001,1
5621,QA2_240708_00_000375_0003,1
20521,QA2_240729_00_001369_0001,1
5614,QA2_240708_00_000375_0001,1
54223,QA2_240711_00_003615_0003,1
54213,QA2_240711_00_003615_0001,1
70446,QA2_240726_00_004697_0001,1
70451,QA2_240726_00_004697_0003,1
146519,QA2_241021_00_009768_0003,1
64998,QA2_240724_00_004334_0001,1
70459,QA2_240809_00_004698_0001,1
22756,QA2_240723_00_001518_0001,1
65010,QA2_240724_00_004334_0003,1
5612,QA2_240708_00_000375_0001,1
146513,QA2_241021_00_009768_0002,1
70455,QA2_240726_00_004697_0003,1
35771,QA2_240725_00_002385_0004,1
20523,QA2_240729_00_001369_0001,1
70456,QA2_240809_00_004698_0001,1
14574,QA2_240809_00_000972_0002,1
54224,QA2_240711_00_003615_0003,1
65005,QA2_240724_00_004334_0003,1
115848,QA2_240919_00_007724_0001,1
71835,QA2_240802_00_004789_0003,1
20528,QA2_240729_00_001369_0002,1
92130,QA2_240813_00_006142_0004,1
35767,QA2_240725_00_002385_0002,1
146507,QA2_241021_00_009768_0001,1
22763,QA2_240723_00_001518_0002,1
70460,QA2_240809_00_004698_0002,1
20532,QA2_240729_00_001369_0003,1
146508,QA2_241021_00_009768_0001,1
54216,QA2_240711_00_003615_0001,1
146514,QA2_241021_00_009768_0002,1
54220,QA2_240711_00_003615_0002,1
20525,QA2_240729_00_001369_0001,1
54215,QA2_240711_00_003615_0001,1
16915,QA2_240807_00_001128_0003,1
4608,QA2_240716_00_000308_0001,1
35773,QA2_240725_00_002385_0005,1
122896,QA2_240926_00_008194_0001,1
70448,QA2_240726_00_004697_0002,1
70470,QA2_240809_00_004698_0004,1
22762,QA2_240723_00_001518_0002,1
146511,QA2_241021_00_009768_0001,1
70468,QA2_240809_00_004698_0004,1
5625,QA2_240708_00_000375_0003,1
70469,QA2_240809_00_004698_0004,1
70449,QA2_240726_00_004697_0002,1
65001,QA2_240724_00_004334_0002,1
70441,QA2_240726_00_004697_0001,1
4611,QA2_240716_00_000308_0002,1
15792,QA2_240813_00_001053_0003,1
54222,QA2_240711_00_003615_0002,1
122904,QA2_240926_00_008194_0002,1
37312,QA2_240731_00_002488_0002,1
16911,QA2_240807_00_001128_0002,1
54217,QA2_240711_00_003615_0002,1
20531,QA2_240729_00_001369_0003,1
